"","worms_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","species_init"
"864","126458","Animalia","Chordata","Actinopteri","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus vulgaris","Gaidropsarus vulgaris"
"865","139265","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Mangelia","Mangelia attenuata","Mangelia attenuata"
"866","120208","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Siriella","Siriella armata","Siriella armata"
"867","129877","Animalia","Annelida","Polychaeta",NA,"Capitellidae","Capitella","Capitella giardi","Capitella giardi"
"868","102342","Animalia","Arthropoda","Malacostraca","Amphipoda","Iphimediidae","Iphimedia","Iphimedia eblanae","Iphimedia eblanae"
"869","110347","Animalia","Annelida","Polychaeta","Echiuroidea","Bonelliidae",NA,NA,"Bonelliidae"
"870","132796","Animalia","Porifera","Demospongiae","Haplosclerida","Chalinidae","Haliclona","Haliclona (Gellius) fibulata","Haliclona (Gellius) fibulata"
"871","138054","Animalia","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Haminoea",NA,"Haminoea sp."
"872","129319","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Podarkeopsis",NA,"Podarkeopsis sp."
"873","119822","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae",NA,NA,"Mysidae"
"874","136022","Animalia","Annelida",NA,"Sipuncula","Golfingiidae","Nephasoma",NA,"Nephasoma spp."
"875","130060","Animalia","Annelida","Polychaeta","Eunicida","Eunicidae","Eunice","Eunice pennata","Eunice pennata"
"876","106854","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus",NA,"Pagurus spp."
"877","160539","Animalia","Mollusca","Bivalvia","Adapedonta","Pharidae","Ensis","Ensis magnus","Ensis magnus"
"878","138549","Animalia","Mollusca","Bivalvia",NA,"Thraciidae","Thracia",NA,"Thracia sp."
"879","1131","Animalia","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,"Isopoda"
"880","140453","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Gregariella","Gregariella semigranata","Gregariella semigranata"
"881","119863","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Heteromysis",NA,"Heteromysis sp."
"882","102475","Animalia","Arthropoda","Malacostraca","Amphipoda","Liljeborgiidae","Idunella","Idunella excavata","Idunella excavata"
"883","107330","Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Inachus","Inachus leptochirus","Inachus leptochirus"
"884","742177","Animalia","Annelida","Polychaeta","Eunicida","Eunicidae","Leodice","Leodice torquata","Leodice torquata"
"885","140242","Animalia","Mollusca","Bivalvia","Limida","Limidae","Limatula","Limatula subauriculata","Limatula subauriculata"
"886","102924","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Synchelidium","Synchelidium haplocheles","Synchelidium haplocheles"
"887","141543","Animalia","Mollusca","Bivalvia","Cardiida","Solecurtidae","Solecurtus","Solecurtus scopula","Solecurtus scopula"
"888","147038","Animalia","Nemertea","Nemertea incertae sedis",NA,NA,"Planaria",NA,"Planaria spp."
"889","137997","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Facelina",NA,"Facelina spp."
"890","101464","Animalia","Arthropoda","Malacostraca","Amphipoda","Aoridae","Aora",NA,"Aora sp."
"891","130830","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Polynoe","Polynoe scolopendrina","Polynoe scolopendrina"
"892","124316","Animalia","Echinodermata","Echinoidea","Camarodonta","Parechinidae","Paracentrotus","Paracentrotus lividus","Paracentrotus lividus"
"893","152250","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Hypereteone","Hypereteone foliosa","Hypereteone foliosa"
"894","101661","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Tryphosella",NA,"Tryphosella sp."
"895","103441","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae",NA,NA,"Polyclinidae"
"896","130974","Animalia","Annelida","Polychaeta",NA,"Scalibregmatidae","Asclerocheilus","Asclerocheilus intermedius","Asclerocheilus intermedius"
"897","1135","Animalia","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,"Amphipoda"
"898","1258721","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Amblyosyllis","Amblyosyllis spectabilis","Amblyosyllis spectabilis"
"899","129716","Animalia","Annelida","Polychaeta","Terebellida","Trichobranchidae","Octobranchus",NA,"Octobranchus sp."
"900","142842","Animalia","Platyhelminthes",NA,"Polycladida","Prosthiostomidae","Prosthiostomum","Prosthiostomum siphunculus","Prosthiostomum siphunculus"
"901","106777","Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae",NA,NA,"Hippolytidae spp."
"902","131808","Animalia","Porifera","Demospongiae","Suberitida","Halichondriidae","Hymeniacidon",NA,"Hymeniacidon sp."
"903","110809","Animalia","Bryozoa","Stenolaemata","Cyclostomatida","Lichenoporidae",NA,NA,"Lichenoporidae"
"904","111799","Animalia","Entoprocta",NA,NA,"Loxosomatidae","Loxosomella",NA,"Loxosomella spp."
"905","131953","Animalia","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Phorbas",NA,"Phorbas sp."
"906","110814","Animalia","Bryozoa","Stenolaemata","Cyclostomatida","Tubuliporidae",NA,NA,"Tubuliporidae"
"907","124639","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Ocnus","Ocnus brunneus","Ocnus brunneus"
"908","129959","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae","Cirratulus","Cirratulus cirratus","Cirratulus cirratus"
"909","138439","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Alvania",NA,"Alvania sp."
"910","131208","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Leodora","Leodora laevis","Leodora laevis"
"911","324829","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Micropodarke",NA,"Micropodarke sp."
"912","129451","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Nereiphylla",NA,"Nereiphylla sp."
"913","939","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae",NA,NA,"Polynoidae"
"914","101620","Animalia","Arthropoda","Malacostraca","Amphipoda","Lysianassidae","Lysianassa",NA,"Lysianassa sp."
"915","131571","Animalia","Annelida","Polychaeta","Terebellida","Trichobranchidae","Octobranchus","Octobranchus lingulatus","Octobranchus lingulatus"
"916","134312","Animalia","Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya citrina","Tethya citrina"
"917","571832","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe","Harmothoe glabra","Harmothoe glabra"
"918","100834","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Urticina","Urticina felina","Urticina felina"
"919","124676","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Phyllophoridae","Thyone","Thyone roscovita","Thyone roscovita"
"920","131142","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora","Polydora colonia","Polydora colonia"
"921","141166","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Alvania","Alvania carinata","Alvania carinata"
"922","152233","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",NA,NA,"Eusyllinae"
"923","111878","Chromista","Ciliophora","Heterotrichea","Heterotrichida","Folliculinidae","Lagotia","Lagotia viridis","Lagotia viridis"
"924","129981","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae","Timarete","Timarete filigera","Timarete filigera"
"925","137582","Animalia","Annelida","Clitellata","Tubificida","Naididae","Tubificoides","Tubificoides pseudogaster","Tubificoides pseudogaster spp."
"926","103449","Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae",NA,NA,"Pyuridae spp."
"927","1603","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Tubulariidae",NA,NA,"Tubulariidae"
"928","103509","Animalia","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula",NA,"Molgula sp."
"929","148591","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Monocorophium",NA,"Monocorophium sp."
"930","325958","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Parasabella",NA,"Parasabella sp."
"931","101470","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Leptocheirus",NA,"Leptocheirus sp."
"932","732558","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Haploops","Haploops antennata","Haploops antennata"
"933","129927","Animalia","Annelida","Polychaeta","Phyllodocida","Chrysopetalidae","Chrysopetalum","Chrysopetalum debile","Chrysopetalum debile"
"934","141200","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Alvania","Alvania jeffreysi","Alvania jeffreysi"
"935","102377","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Megamphopus","Megamphopus cornutus","Megamphopus cornutus"
"936","1137","Animalia","Arthropoda","Malacostraca","Cumacea",NA,NA,NA,"Cumacea spp."
"937","491650","Animalia","Mollusca","Gastropoda",NA,"Pyramidellidae","Brachystomia","Brachystomia eulimoides","Brachystomia eulimoides"
"938","102779","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Tryphosites","Tryphosites longipes","Tryphosites longipes"
"939","118926","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Campecopea","Campecopea hirsuta","Campecopea hirsuta"
"940","110465","Animalia","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Cumopsis","Cumopsis goodsir","Cumopsis goodsir"
"941","913","Animalia","Annelida","Polychaeta","Spionida","Spionidae",NA,NA,"Spionidae"
"942","22496","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae",NA,NA,"Nereididae"
"943","139379","Animalia","Mollusca","Gastropoda","Neogastropoda","Raphitomidae","Raphitoma","Raphitoma purpurea","Raphitoma purpurea"
"944","295701","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Stenosoma","Stenosoma lancifer","Stenosoma lancifer"
"945","1128","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,NA,"Euphausiacea"
"946","102251","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammarellidae","Gammarellus","Gammarellus angulosus","Gammarellus angulosus"
"947","141334","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Pusillina","Pusillina inconspicua","Pusillina inconspicua"
"948","127220","Animalia","Chordata","Actinopteri","Perciformes","Liparidae","Liparis","Liparis montagui","Liparis montagui"
"949","273573","Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Symphodus","Symphodus roissali","Symphodus roissali"
"950","102253","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammarellidae","Gammarellus","Gammarellus homari","Gammarellus homari"
"951","107394","Animalia","Arthropoda","Malacostraca","Decapoda","Polybiidae","Liocarcinus","Liocarcinus vernalis","Liocarcinus vernalis"
"952","101388","Animalia","Arthropoda","Malacostraca","Amphipoda","Isaeidae",NA,NA,"Isaeidae"
"953","107298","Animalia","Arthropoda","Malacostraca","Decapoda","Leucosiidae","Ebalia","Ebalia granulosa","Ebalia granulosa"
"954","137397","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Achaeta","Achaeta littoralis","Achaeta littoralis"
"955","110464","Animalia","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Cumopsis","Cumopsis fagei","Cumopsis fagei"
"956","295699","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Stenosoma","Stenosoma acuminatum","Stenosoma acuminatum"
"957","134605","Animalia","Arthropoda","Pycnogonida","Pantopoda","Ammotheidae","Achelia","Achelia vulgaris","Achelia vulgaris"
"958","102087","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Corophium","Corophium arenarium","Corophium arenarium"
"959","137613","Animalia","Mollusca","Polyplacophora","Chitonida","Acanthochitonidae","Acanthochitona",NA,"Acanthochitona sp."
"960","129342","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Axiothella",NA,"Axiothella sp."
"961","101395","Animalia","Arthropoda","Malacostraca","Amphipoda","Lysianassidae",NA,NA,"Lysianassidae"
"962","491706","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Ischyrocerus","Ischyrocerus minutus","Ischyrocerus minutus"
"963","137914","Animalia","Mollusca","Gastropoda","Nudibranchia","Dorididae","Doris",NA,"Doris sp."
"964","246148","Animalia","Mollusca","Bivalvia","Galeommatida","Lasaeidae","Hemilepton","Hemilepton nitidum","Hemilepton nitidum"
"965","107276","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer pagurus","Cancer pagurus"
"966","293624","Animalia","Chordata","Actinopteri","Perciformes","Liparidae","Liparis","Liparis liparis","Liparis liparis liparis"
"967","118861","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Natatolana","Natatolana gallica","Natatolana gallica"
"968","111","Animalia","Mollusca","Gastropoda","Lepetellida","Fissurellidae",NA,NA,"Fissurellidae spp."
"969","129845","Animalia","Annelida","Polychaeta","Phyllodocida","Aphroditidae","Laetmonice","Laetmonice hystrix","Laetmonice hystrix"
"970","129414","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelina",NA,"Ophelina spp."
"971","127214","Animalia","Chordata","Actinopteri","Perciformes","Cyclopteridae","Cyclopterus","Cyclopterus lumpus","Cyclopterus lumpus"
"972","101409","Animalia","Arthropoda","Malacostraca","Amphipoda","Stenothoidae",NA,NA,"Stenothoidae"
"973","110444","Animalia","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Bodotria","Bodotria pulchella","Bodotria pulchella"
"974","125541","Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae",NA,NA,"Labridae spp."
"975","130278","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Clymenella","Clymenella cincta","Clymenella cincta"
"976","106782","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae",NA,NA,"Crangonidae spp."
"977","101992","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Amphitholina","Amphitholina cuniculus","Amphitholina cuniculus"
"978","107388","Animalia","Arthropoda","Malacostraca","Decapoda","Polybiidae","Liocarcinus","Liocarcinus holsatus","Liocarcinus holsatus"
"979","130343","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus agilis","Aglaophamus agilis"
"980","116943","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae","Pontobdella",NA,"Pontobdella sp."
"981","107741","Animalia","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia","Upogebia pusilla","Upogebia pusilla"
"982","130738","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Enipo","Enipo kinbergi","Enipo kinbergi"
"983","102598","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Lepidepecreum","Lepidepecreum longicorne","Lepidepecreum longicorne"
"984","107226","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Cestopagurus","Cestopagurus timidus","Cestopagurus timidus"
"985","102433","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Jassa","Jassa marmorata","Jassa marmorata"
"986","131429","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Syllis","Syllis fasciata","Syllis fasciata"
"987","152393","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Protomystides","Protomystides bidentata","Protomystides bidentata"
"988","130495","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelia","Ophelia neglecta","Ophelia neglecta"
"989","130375","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Eunereis","Eunereis longissima","Eunereis longissima"
"990","130755","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe","Harmothoe areolata","Harmothoe areolata"
"991","130632","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eulalia","Eulalia ornata","Eulalia ornata"
"992","148714","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Morchellium","Morchellium argus","Morchellium argus"
"993","126927","Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Pomatoschistus","Pomatoschistus microps","Pomatoschistus microps"
"994","126893","Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius paganellus","Gobius paganellus"
"995","129840","Animalia","Annelida","Polychaeta","Phyllodocida","Aphroditidae","Aphrodita","Aphrodita aculeata","Aphrodita aculeata"
"996","126450","Animalia","Chordata","Actinopteri","Gadiformes","Lotidae","Enchelyopus","Enchelyopus cimbrius","Enchelyopus cimbrius"
"997","103732","Animalia","Chordata","Ascidiacea","Phlebobranchia","Cionidae","Ciona","Ciona intestinalis","Ciona intestinalis"
"998","123117","Animalia","Echinodermata","Ophiuroidea","Ophiurida",NA,NA,NA,"Ophiurida"
"999","126887","Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius couchi","Gobius couchi"
"1000","106041","Animalia","Arthropoda","Thecostraca","Balanomorpha",NA,NA,NA,"Balanoidea"
"1001","126768","Animalia","Chordata","Actinopteri","Blenniiformes","Blenniidae","Lipophrys","Lipophrys pholis","Lipophrys pholis"
"1002","107155","Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Galathea strigosa","Galathea strigosa"
"1003","133115","Animalia","Porifera","Demospongiae","Axinellida","Raspailiidae","Eurypon","Eurypon major","Eurypon major"
"1004","141443","Animalia","Mollusca","Cephalopoda","Sepiida","Sepiidae","Sepia","Sepia elegans","Sepia elegans"
"1005","101986","Animalia","Arthropoda","Malacostraca","Amphipoda","Cyproideidae","Peltocoxa","Peltocoxa marioni","Peltocoxa marioni"
"1006","141165","Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Alvania","Alvania cancellata","Alvania cancellata"
"1007","130866","Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Sabellaria","Sabellaria alveolata","Sabellaria alveolata"
"1008","130869","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Amphiglena","Amphiglena mediterranea","Amphiglena mediterranea"
"1009","130931","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Myxicola","Myxicola aesthetica","Myxicola aesthetica"
"1010","181228","Animalia","Mollusca","Gastropoda","Nudibranchia","Dorididae","Doris","Doris pseudoargus","Doris pseudoargus"
"1011","129430","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea",NA,"Aricidea spp."
"1012","164811","Animalia","Porifera","Demospongiae",NA,NA,NA,NA,"Demospongiae spp."
"1013","103457","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Diplosoma",NA,"Diplosoma sp."
"1014","1474372","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Paraleptopentacta","Paraleptopentacta elongata","Paraleptopentacta elongata"
"1015","123187","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae",NA,NA,"Cucumariidae"
"1016","124598","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Aslia","Aslia lefevrei","Aslia lefevrei"
"1017","421070","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Branchiomma","Branchiomma bairdi","Branchiomma bairdi"
"1018","477515","Animalia","Arthropoda","Malacostraca","Decapoda","Axiidae","Axius","Axius stirynchus","Axius stirynchus"
"1019","168587","Animalia","Porifera","Demospongiae","Poecilosclerida","Mycalidae","Mycale","Mycale (Carmia) macilenta","Mycale (Carmia) macilenta"
"1020","131970","Animalia","Porifera","Demospongiae","Poecilosclerida","Myxillidae","Myxilla",NA,"Myxilla sp."
"1021","132858","Animalia","Porifera","Demospongiae","Haplosclerida","Chalinidae","Haliclona","Haliclona (Haliclona) simulans","Haliclona (Haliclona) simulans"
"1022","100833","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Urticina","Urticina eques","Urticina eques"
"1023","131063","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Claparedepelogenia","Claparedepelogenia inclusa","Claparedepelogenia inclusa"
"1024","130005","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae","Dorvillea","Dorvillea erucaeformis","Dorvillea erucaeformis"
"1025","130036","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae","Parougia","Parougia caeca","Parougia caeca"
"1026","1054343","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Pseudopotamilla","Pseudopotamilla saxicava","Pseudopotamilla saxicava"
"1027","1267","Animalia","Cnidaria",NA,NA,NA,NA,NA,"Cnidaria"
"1028","107323","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Hyas","Hyas coarctatus","Hyas coarctatus"
"1029","140432","Animalia","Mollusca","Bivalvia","Myida","Myidae","Sphenia","Sphenia binghami","Sphenia binghami"
"1030","131362","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Proceraea","Proceraea cornuta","Proceraea cornuta"
"1031","130491","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelia","Ophelia borealis","Ophelia borealis"
"1032","1648","Animalia","Annelida",NA,"Sipuncula","Sipunculidae",NA,NA,"Sipunculidae"
"1033","129523","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Bispira",NA,"Bispira sp."
"1034","130649","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Hesionura","Hesionura elongata","Hesionura elongata"
"1035","130918","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Hypsicomus","Hypsicomus stichophthalmos","Hypsicomus stichophthalmos"
"1036","134643","Animalia","Arthropoda","Pycnogonida","Pantopoda","Callipallenidae","Callipallene","Callipallene brevirostris","Callipallene brevirostris"
"1037","238207","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Streptodonta","Streptodonta pterochaeta","Streptodonta pterochaeta"
"1038","134260","Animalia","Porifera","Demospongiae","Suberitida","Suberitidae","Pseudosuberites","Pseudosuberites sulphureus","Pseudosuberites sulphureus"
"1039","194","Animalia","Mollusca","Gastropoda","Nudibranchia","Tergipedidae",NA,NA,"Tergipedidae"
"1040","131064","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Euthalenessa","Euthalenessa oculata","Euthalenessa oculata"
"1041","120204","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Schistomysis","Schistomysis ornata","Schistomysis ornata"
"1042","107468","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","Asthenognathus","Asthenognathus atlanticus","Asthenognathus atlanticus"
"1043","118399","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Cirolana",NA,"Cirolana sp."
"1044","106763","Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae",NA,NA,"Portunidae"
"1045","129413","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelia",NA,"Ophelia spp."
"1046","152817","Animalia","Mollusca","Bivalvia",NA,"Pandoridae","Pandora","Pandora albida","Pandora albida"
"1047","264171","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae","Jaera","Jaera (Jaera) albifrons","Jaera (Jaera) albifrons"
"1048","120206","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Schistomysis","Schistomysis spiritus","Schistomysis spiritus"
"1049","110628","Animalia","Arthropoda","Malacostraca","Cumacea","Pseudocumatidae","Pseudocuma","Pseudocuma (Pseudocuma) simile","Pseudocuma (Pseudocuma) simile"
"1050","236509","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyalidae","Apohyale","Apohyale perieri","Apohyale perieri"
"1051","134613","Animalia","Arthropoda","Pycnogonida","Pantopoda","Ammotheidae","Ammothella","Ammothella longioculata","Ammothella longioculata"
"1052","110449","Animalia","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Eocuma","Eocuma dollfusi","Eocuma dollfusi"
"1053","110393","Animalia","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Cumopsis",NA,"Cumopsis sp."
"1054","130512","Animalia","Annelida","Polychaeta",NA,"Travisiidae","Travisia","Travisia forbesii","Travisia forbesii"
"1055","131402","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Streptosyllis","Streptosyllis websteri","Streptosyllis websteri"
"1056","134649","Animalia","Arthropoda","Pycnogonida","Pantopoda","Ascorhynchoidea incertae sedis","Hannonia","Hannonia echinata","Hannonia echinata"
"1057","110494","Animalia","Arthropoda","Malacostraca","Cumacea","Diastylidae","Diastyloides","Diastyloides biplicatus","Diastyloides biplicatus"
"1058","236535","Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Quadrimaera","Quadrimaera inaequipes","Quadrimaera inaequipes"
"1059","102021","Animalia","Arthropoda","Malacostraca","Amphipoda","Aoridae","Autonoe","Autonoe longipes","Autonoe longipes"
"1060","2094","Animalia","Mollusca","Solenogastres",NA,NA,NA,NA,"Solenogastres"
"1061","138262","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"Nucula sp."
"1062","107152","Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","Galathea nexa","Galathea nexa"
"1063","107477","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Alpheus glaber","Alpheus glaber"
"1064","129352","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Maldane",NA,"Maldane sp."
"1065","142861","Animalia","Platyhelminthes",NA,"Polycladida","Stylochoplanidae","Stylochoplana","Stylochoplana maculata","Stylochoplana maculata"
"1066","966","Animalia","Annelida","Polychaeta","Eunicida","Eunicidae",NA,NA,"Eunicidae"
"1067","140059","Animalia","Mollusca","Gastropoda","Lepetellida","Haliotidae","Haliotis","Haliotis tuberculata","Haliotis tuberculata"
"1068","248256","Animalia","Mollusca","Gastropoda","Neogastropoda","Raphitomidae","Leufroyia","Leufroyia leufroyi","Leufroyia leufroyi"
"1069","107479","Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Alpheus macrocheles","Alpheus macrocheles"
"1070","106789","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae",NA,NA,"Pandalidae"
